-81.783	24.555
-81.091	24.713
-81.019	24.721
-80.628	24.924
-80.515	25.011
-80.479	25.448
-80.478	25.468
-80.429	25.495
-80.383	25.562
-80.347	25.58
-80.381	25.597
-80.354	25.605
-80.311	25.615
-80.369	25.631
-80.318	25.679
-80.163	25.693
-80.294	25.707
-80.326	25.707
-80.269	25.721
-80.356	25.726
-80.328	25.754
-80.296	25.763
-80.194	25.774
-80.13	25.79
-80.303	25.81
-80.29	25.822
-80.327	25.84
-80.154	25.846
-80.193	25.855
-80.278	25.857
-80.193	25.863
-80.325	25.865
-80.299	25.87
-80.126	25.878
-80.181	25.882
-80.131	25.887
-80.187	25.89
-80.127	25.891
-97.497	25.901
-80.251	25.902
-80.329	25.931
-80.163	25.933
-80.246	25.94
-80.151	25.948
-80.123	25.95
-80.177	25.962
-80.123	25.965
-80.242	25.965
-81.729	25.972
-80.149	25.981
-80.233	25.987
-80.175	25.988
-80.224	26.003
-80.15	26.011
-80.144	26.052
-80.272	26.057
-80.232	26.064
-97.476	26.071
-97.208	26.073
-81.726	26.088
-97.957	26.092
-98.263	26.1
-97.29	26.101
-97.164	26.103
-80.144	26.122
-80.233	26.127
-97.631	26.132
-80.214	26.14
-81.795	26.142
-97.913	26.149
-97.824	26.159
-97.991	26.159
-80.139	26.16
-80.209	26.166
-98.052	26.17
-98.123	26.183
-97.696	26.19
-80.097	26.192
-98.183	26.194
-80.094	26.202
-98.23	26.203
-98.325	26.216
-81.792	26.219
-97.758	26.226
-97.582	26.235
-80.125	26.238
-80.207	26.244
-98.481	26.247
-97.734	26.248
-97.825	26.256
-81.809	26.261
-80.107	26.283
-98.313	26.287
-97.993	26.293
-80.079	26.294
-97.96	26.294
-97.928	26.298
-98.163	26.301
-80.1	26.318
-81.827	26.331
-81.779	26.339
-80.083	26.358
-97.971	26.373
-98.82	26.379
-80.066	26.399
-99.016	26.405
-97.789	26.412
-81.418	26.418
-98.014	26.442
-82.023	26.449
-81.948	26.452
-80.073	26.461
-81.802	26.467
-80.067	26.525
-80.049	26.527
-81.95	26.563
-80.054	26.566
-80.052	26.586
-80.039	26.589
-80.057	26.616
-80.126	26.623
-81.625	26.625
-81.873	26.64
-80.076	26.645
-80.716	26.664
-81.88	26.667
-81.815	26.674
-80.668	26.684
-80.12	26.691
-80.037	26.705
-81.746	26.709
-80.054	26.715
-80.951	26.737
-80.934	26.754
-80.074	26.76
-81.439	26.761
-80.058	26.775
-80.036	26.778
-80.067	26.8
-80.082	26.817
-80.666	26.82
-81.093	26.833
-81.096	26.842
-80.054	26.879
-82.29	26.883
-99.271	26.907
-82.054	26.91
-82.327	26.914
-82.046	26.929
-80.094	26.934
-82.026	26.947
-82.067	26.958
-81.984	26.961
-82.091	26.976
-80.486	27.027
-82.25	27.05
-82.424	27.053
-82.379	27.057
-80.137	27.059
-82.408	27.073
-82.454	27.099
-82.444	27.119
-82.453	27.13
-80.201	27.144
-80.266	27.168
-82.491	27.196
-80.253	27.197
-81.859	27.216
-80.27	27.217
-80.239	27.219
-82.498	27.222
-98.144	27.227
-80.83	27.244
-80.814	27.252
-80.23	27.254
-82.481	27.284
-81.363	27.293
-98.678	27.306
-82.458	27.329
-82.531	27.336
-98.123	27.36
-82.569	27.41
-82.659	27.412
-82.58	27.424
-82.591	27.425
-80.326	27.446
-82.546	27.447
-82.704	27.467
-82.686	27.469
-82.542	27.469
-81.796	27.493
-81.441	27.495
-82.709	27.497
-82.575	27.499
-99.507	27.506
-82.632	27.512
-97.856	27.516
-82.573	27.521
-82.528	27.521
-82.734	27.531
-82.561	27.536
-80.403	27.543
-81.812	27.547
-97.799	27.586
-81.506	27.596
-98.408	27.599
-81.824	27.638
-80.398	27.638
-97.748	27.674
-80.409	27.675
-82.299	27.712
-80.384	27.716
-82.433	27.721
-81.531	27.746
-80.436	27.748
-82.704	27.748
-81.802	27.752
-98.069	27.752
-82.738	27.755
-98.239	27.764
-80.602	27.768
-82.769	27.769
-97.908	27.781
-97.669	27.79
-81.981	27.795
-82.798	27.798
-97.396	27.8
-82.811	27.808
-82.778	27.814
-82.821	27.816
-82.829	27.826
-97.061	27.834
-80.493	27.836
-82.7	27.843
-82.849	27.863
-82.851	27.875
-97.324	27.877
-97.211	27.878
-80.501	27.88
-98.618	27.883
-81.974	27.895
-81.843	27.896
-81.586	27.901
-82.788	27.909
-97.15	27.909
-82.706	27.914
-82.817	27.921
-97.29	27.922
-82.843	27.923
-82.806	27.936
-82.286	27.938
-81.801	27.946
-82.459	27.947
-97.582	27.95
-81.727	27.953
-97.937	27.956
-81.878	27.965
-82.8	27.966
-81.974	27.968
-81.757	27.978
-81.614	27.979
-97.398	27.979
-82.693	27.991
-81.69	27.994
-82.22	27.994
-81.738	27.994
-80.566	28.003
-81.908	28.008
-82.113	28.018
-82.772	28.019
-97.054	28.02
-81.733	28.022
-81.619	28.022
-82.015	28.031
-82.665	28.034
-80.589	28.034
-82.389	28.035
-97.509	28.036
-99.354	28.041
-81.628	28.044
-97.041	28.061
-81.789	28.065
-80.561	28.068
-80.654	28.071
-80.68	28.072
-82.764	28.078
-80.603	28.079
-80.667	28.085
-80.566	28.089
-81.724	28.092
-97.828	28.094
-81.618	28.114
-81.974	28.114
-82.023	28.121
-80.672	28.136
-82.757	28.146
-80.589	28.149
-82.462	28.151
-81.602	28.161
-80.59	28.176
-81.824	28.182
-82.74	28.188
-82.723	28.216
-82.181	28.233
-97.32	28.238
-82.719	28.244
-81.457	28.259
-82.72	28.271
-81.408	28.292
-97.275	28.305
-80.608	28.32
-98.117	28.332
-82.275	28.336
-80.726	28.351
-82.196	28.364
-80.742	28.386
-97.748	28.401
-80.605	28.406
-96.713	28.415
-80.76	28.432
-99.235	28.437
-81.392	28.457
-81.359	28.458
-98.182	28.46
-82.172	28.466
-81.368	28.472
-81.373	28.486
-81.535	28.495
-81.331	28.503
-82.171	28.507
-99.86	28.522
-81.379	28.538
-81.461	28.538
-81.301	28.541
-81.773	28.549
-81.107	28.554
-81.633	28.555
-82.388	28.555
-81.851	28.558
-81.586	28.565
-81.544	28.569
-99.568	28.573
-81.746	28.574
-81.887	28.578
-81.394	28.591
-81.339	28.6
-82.055	28.61
-80.808	28.612
-81.381	28.614
-96.626	28.615
-81.443	28.619
-81.124	28.642
-96.892	28.648
-81.351	28.649
-81.993	28.65
-81.366	28.661
-81.419	28.661
-81.51	28.662
-82.113	28.665
-80.845	28.665
-99.17	28.667
-97.388	28.668
-81.208	28.67
-99.828	28.677
-81.328	28.678
-96.56	28.679
-81.51	28.68
-81.308	28.699
-96.217	28.708
-100.499	28.709
-81.733	28.709
-81.601	28.731
-81.115	28.739
-82.297	28.75
-82.095	28.756
-81.318	28.759
-82.615	28.781
-82.07	28.799
-81.273	28.8
-81.645	28.802
-81.726	28.804
-81.878	28.811
-97.848	28.819
-82.331	28.836
-81.769	28.84
-81.686	28.853
-81.907	28.861
-98.706	28.862
-82.039	28.865
-97.713	28.883
-97.901	28.885
-99.095	28.892
-81.264	28.9
-82.375	28.901
-82.593	28.902
-81.923	28.917
-98.546	28.918
-81.666	28.929
-99.849	28.941
-95.289	28.944
-81.299	28.949
-95.359	28.954
-96.065	28.96
-98.478	28.967
-96.646	28.978
-81.234	28.981
-97.503	28.981
-95.969	28.983
-98.017	28.983
-80.903	28.989
-95.332	29.003
-95.889	29.018
-95.399	29.024
-80.927	29.026
-80.972	29.026
-82.716	29.03
-82.669	29.03
-95.434	29.034
-95.698	29.039
-96.513	29.04
-98.568	29.04
-95.569	29.044
-82.461	29.049
-82.063	29.055
-95.41	29.056
-98.082	29.069
-97.289	29.094
-80.937	29.096
-81.352	29.119
-98.156	29.133
-83.035	29.138
-98.905	29.14
-95.645	29.144
-81.005	29.166
-95.432	29.169
-80.983	29.176
-82.14	29.187
-98.862	29.189
-96.269	29.196
-99.786	29.209
-81.023	29.211
-98.658	29.226
-95.345	29.228
-97.96	29.237
-81.466	29.239
-81.038	29.243
-97.764	29.267
-81.056	29.286
-97.152	29.288
-95.279	29.295
-100.418	29.31
-98.81	29.311
-96.103	29.311
-99.466	29.317
-99.141	29.347
-95.016	29.348
-81.067	29.349
-98.878	29.356
-98.115	29.356
-100.896	29.363
-82.198	29.366
-90.26	29.379
-94.903	29.384
-82.447	29.387
-95.838	29.399
-95.244	29.424
-98.493	29.424
-97.17	29.429
-81.511	29.43
-90.595	29.438
-90.299	29.442
-96.941	29.444
-82.643	29.448
-95.994	29.451
-94.639	29.457
-95.051	29.461
-95.358	29.463
-98.385	29.463
-81.258	29.466
-81.127	29.475
-98.451	29.475
-98.487	29.479
-89.694	29.48
-95.415	29.482
-94.922	29.483
-98.466	29.485
-98.551	29.488
-98.618	29.495
-81.592	29.5
-97.452	29.501
-82.28	29.504
-94.992	29.507
-95.095	29.507
-98.38	29.515
-98.316	29.518
-98.516	29.523
-95.201	29.529
-82.519	29.53
-96.071	29.531
-90.72	29.538
-90.338	29.543
-95.02	29.543
-95.032	29.547
-98.291	29.548
-98.269	29.552
-90.602	29.553
-95.808	29.557
-104.372	29.561
-98.227	29.561
-95.286	29.563
-95.025	29.564
-97.964	29.569
-98.14	29.571
-90.382	29.572
-97.143	29.575
-95.761	29.582
-98.491	29.582
-98.552	29.585
-96.333	29.589
-82.088	29.592
-98.033	29.592
-90.719	29.596
-98.487	29.6
-82.818	29.613
-95.558	29.616
-95.538	29.618
-95.635	29.619
-95.01	29.62
-81.891	29.624
-96.065	29.631
-83.125	29.634
-90.539	29.646
-82.607	29.646
-81.638	29.648
-82.325	29.651
-81.599	29.658
-94.89	29.662
-95.235	29.663
-95.019	29.666
-91.102	29.666
-90.108	29.667
-100.012	29.669
-95.977	29.679
-97.647	29.68
-96.903	29.682
-97.108	29.688
-91.271	29.689
-95.899	29.69
-95.209	29.691
-91.302	29.693
-91.219	29.694
-91.207	29.699
-96.78	29.703
-98.124	29.703
-95.124	29.705
-95.459	29.706
-95.437	29.706
-96.539	29.706
-81.508	29.718
-95.434	29.718
-90.124	29.723
-84.983	29.726
-99.073	29.726
-90.599	29.727
-94.977	29.735
-84.879	29.736
-96.601	29.749
-95.517	29.76
-95.363	29.763
-95.234	29.767
-95.53	29.767
-95.495	29.77
-94.683	29.773
-95.114	29.776
-95.517	29.777
-95.172	29.778
-96.157	29.781
-95.824	29.786
-82.032	29.786
-95.951	29.786
-82.168	29.789
-94.383	29.79
-96.101	29.793
-98.732	29.794
-82.494	29.796
-90.823	29.796
-91.501	29.796
-93.325	29.798
-95.056	29.819
-94.384	29.82
-90.475	29.824
-82.597	29.827
-90.956	29.837
-91.544	29.838
-94.891	29.848
-84.664	29.853
-89.991	29.855
-95.128	29.868
-95.063	29.88
-97.941	29.883
-97.67	29.885
-95.563	29.888
-89.898	29.896
-93.929	29.899
-90.1	29.899
-95.502	29.902
-90.077	29.903
-96.876	29.905
-90.142	29.906
-90.356	29.906
-90.033	29.91
-91.663	29.911
-95.062	29.912
-90.054	29.914
-93.924	29.918
-90.211	29.918
-90.366	29.932
-95.38	29.932
-90.679	29.936
-90.203	29.94
-91.025	29.94
-89.963	29.943
-90.352	29.943
-82.11	29.944
-85.418	29.948
-91.989	29.948
-93.917	29.948
-96.257	29.95
-90.005	29.954
-90.075	29.954
-92.036	29.958
-82.928	29.959
-91.203	29.965
-98.905	29.968
-93.992	29.974
-90.409	29.976
-90.388	29.978
-81.811	29.979
-90.153	29.984
-97.877	29.989
-93.958	29.991
-81.678	29.992
-90.242	29.994
-92.285	29.998
-90.412	29.999
-91.819	30.003
-90.719	30.011
-100.205	30.016
-93.846	30.021
-82.34	30.023
-92.508	30.026
-94.591	30.027
-94.424	30.036
-90.699	30.04
-82.072	30.044
-94.885	30.046
-90.69	30.047
-99.14	30.047
-94.336	30.048
-83.175	30.053
-90.552	30.054
-90.619	30.056
-91.737	30.056
-95.927	30.056
-90.48	30.066
-99.24	30.077
-92.671	30.081
-93.758	30.082
-97.84	30.085
-94.102	30.086
-93.736	30.093
-95.988	30.093
-96.078	30.097
-98.421	30.098
-91.99	30.099
-90.993	30.101
-94.052	30.103
-94.858	30.109
-97.315	30.11
-85.201	30.113
-94.643	30.113
-83.582	30.117
-92.498	30.122
-85.603	30.131
-94.015	30.131
-94.411	30.14
-102.394	30.142
-91.961	30.147
-94.739	30.152
-85.57	30.153
-85.66	30.159
-81.707	30.166
-96.398	30.167
-93.376	30.169
-91.147	30.17
-85.625	30.171
-84.375	30.176
-85.806	30.176
-92.464	30.181
-93.274	30.182
-96.936	30.183
-90.859	30.184
-82.639	30.189
-92.583	30.19
-93.581	30.191
-82.615	30.192
-85.627	30.201
-92.374	30.214
-91.832	30.214
-91.096	30.217
-92.657	30.222
-92.02	30.224
-97.803	30.226
-93.217	30.226
-95.161	30.233
-92.268	30.235
-92.094	30.236
-92.185	30.236
-92.823	30.236
-93.377	30.236
-93.014	30.237
-90.92	30.238
-93.251	30.242
-85.648	30.245
-87.701	30.246
-103.25	30.25
-94.19	30.253
-97.743	30.267
-91.899	30.273
-89.781	30.275
-98.872	30.275
-97.791	30.277
-98.412	30.277
-91.224	30.277
-82.122	30.282
-89.376	30.287
-91.234	30.289
-85.641	30.289
-81.393	30.294
-90.795	30.295
-93.743	30.298
-97.802	30.298
-81.976	30.303
-93.191	30.303
-104.019	30.308
-89.287	30.309
-81.397	30.312
-95.456	30.312
-91.79	30.313
-89.943	30.313
-84.248	30.314
-89.248	30.316
-92.049	30.317
-82.759	30.329
-92.496	30.331
-81.656	30.332
-81.399	30.334
-97.557	30.341
-96.528	30.346
-94.178	30.349
-97.37	30.349
-89.153	30.35
-91.265	30.354
-94.073	30.355
-87.164	30.357
-90.066	30.358
-103.661	30.358
-90.586	30.359
-88.556	30.366
-89.093	30.367
-97.991	30.368
-94.312	30.371
-84.301	30.376
-89.748	30.376
-87.275	30.384
-88.612	30.386
-96.088	30.388
-86.496	30.393
-91.254	30.394
-88.885	30.396
-91.931	30.398
-92.215	30.403
-88.248	30.403
-90.157	30.404
-86.619	30.406
-87.684	30.406
-86.663	30.41
-81.708	30.411
-91.434	30.411
-88.828	30.411
-92.068	30.411
-88.534	30.411
-97.011	30.419
-87.308	30.421
-87.217	30.421
-95.48	30.425
-87.252	30.425
-88.891	30.426
-87.28	30.426
-88.842	30.43
-84.976	30.432
-84.281	30.438
-90.441	30.439
-97.62	30.439
-88.544	30.44
-86.614	30.441
-87.223	30.443
-85.045	30.443
-85.689	30.444
-93.433	30.45
-91.154	30.451
-91.21	30.452
-86.638	30.456
-87.315	30.461
-87.236	30.469
-83.413	30.469
-83.63	30.469
-91.978	30.47
-87.919	30.474
-90.101	30.475
-88.342	30.476
-90.038	30.478
-92.696	30.481
-92.596	30.485
-92.851	30.485
-90.956	30.487
-87.7	30.488
-99.772	30.489
-91.519	30.491
-92.418	30.494
-94.996	30.498
-86.136	30.498
-90.748	30.502
-90.461	30.504
-90.582	30.504
-97.82	30.505
-97.679	30.508
-87.213	30.51
-82.948	30.518
-92.185	30.518
-87.273	30.519
-87.903	30.523
-89.679	30.525
-92.081	30.533
-91.753	30.537
-95.483	30.538
-97.546	30.543
-83.87	30.545
-87.752	30.545
-88.175	30.548
-87.712	30.554
-91.556	30.559
-91.954	30.56
-81.831	30.562
-100.643	30.567
-84.743	30.569
-97.409	30.571
-90.483	30.577
-98.273	30.578
-97.853	30.579
-87.291	30.581
-84.583	30.587
-91.168	30.588
-88.171	30.59
-97.297	30.59
-95.129	30.592
-91.616	30.596
-87.031	30.599
-87.161	30.599
-87.904	30.603
-83.098	30.604
-97.205	30.614
-92.057	30.616
-84.66	30.617
-87.753	30.618
-92.763	30.62
-85.712	30.623
-84.415	30.624
-96.334	30.628
-81.607	30.632
-87.04	30.632
-97.677	30.633
-92.419	30.634
-90.501	30.635
-91.156	30.648
-98.44	30.658
-93.893	30.66
-81.463	30.669
-92.271	30.688
-81.918	30.691
-91.744	30.693
-85.392	30.694
-88.043	30.694
-91.436	30.701
-84.843	30.705
-84.924	30.708
-101.2	30.71
-94.933	30.711
-85.02	30.712
-91.141	30.717
-97.443	30.718
-86.116	30.721
-95.551	30.723
-87.314	30.724
-91.594	30.738
-88.079	30.739
-98.055	30.744
-83.221	30.747
-84.484	30.749
-93.54	30.754
-98.228	30.758
-98.675	30.759
-86.571	30.762
-88.075	30.764
-90.512	30.765
-85.814	30.773
-85.227	30.774
-94.415	30.775
-85.539	30.782
-92.425	30.784
-83.56	30.785
-89.849	30.791
-83.79	30.792
-85.68	30.792
-97.425	30.795
-85.377	30.797
-81.69	30.8
-92.66	30.816
-88.071	30.821
-88.361	30.823
-82.01	30.83
-90.672	30.831
-83.279	30.833
-91.218	30.837
-89.534	30.84
-97.793	30.841
-93.289	30.846
-90.153	30.847
-93.757	30.848
-88.056	30.853
-96.977	30.853
-82.021	30.856
-100.601	30.86
-91.016	30.866
-85.162	30.87
-84.201	30.877
-97.401	30.878
-96.593	30.878
-84.324	30.883
-87.773	30.883
-88.04	30.892
-102.879	30.894
-84.576	30.904
-94.422	30.908
-101.898	30.914
-99.786	30.918
-93.282	30.92
